stat,original_count,cleaned_count,removed_count,percent_excluded,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
stat_player_boarKills,840,760,80,9.523809523809524,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.240000000000009,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.079999999999927,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,15.32000000000005,16.0,19.0,21.0,22.0,25.0,28.319999999999936,36.049999999999955,49.0,50.0,52.0,56.610000000000014,80.0
stat_player_captures_bee,445,427,18,4.044943820224719,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.439999999999998,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,16.0,16.0,17.0,17.0,18.0,18.439999999999998,20.0,21.0,22.0,22.200000000000045,23.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,27.0,28.0,30.0,31.0,32.0,34.0,35.0,37.24000000000001,39.68000000000001,45.120000000000005,48.0,61.0
stat_player_capturedAnimals,492,434,58,11.788617886178862,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.740000000000009,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.75,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.170000000000016,20.0,23.0,25.900000000000034,29.810000000000002,33.72000000000003,45.63000000000005,50.0,50.0,50.0,50.0,52.18000000000001,57.0,90.0
stat_player_instrumentNotes_played,242,224,18,7.43801652892562,4.0,7.0,9.82,12.23,15.0,19.05,21.0,22.87,24.28,28.75999999999999,33.300000000000004,37.02,44.51999999999999,46.33,48.0,49.0,50.0,50.970000000000006,53.379999999999995,57.0,57.0,58.61,62.08000000000001,69.28999999999999,74.35999999999999,79.75,86.0,89.21000000000002,93.92000000000002,104.89,105.0,111.0,112.36000000000001,116.0,117.94000000000001,126.35,127.75999999999999,132.68,137.16,139.0,141.20000000000002,147.04999999999995,155.32,168.77999999999997,178.12,184.9,191.86,196.26999999999998,198.68,208.18,220.5,223.73,243.56000000000006,257.46000000000004,268.14,272.0,276.96000000000004,286.0,295.58000000000004,300.95,321.2,326.02,329.41999999999996,333.66,348.24,365.90000000000015,379.54,391.82,410.32000000000033,415.58,422.09999999999997,434.43999999999994,443.1199999999999,469.30000000000007,490.34000000000003,512.0,525.8,572.2399999999998,592.96,610.39,674.0,686.3100000000001,702.1999999999998,715.45,732.2,763.3499999999998,831.56,887.01,931.9600000000002,988.6400000000003,1023.2,1067.06,1100.0,1193.1900000000014,1376.48,1533.0999999999985,1658.0399999999995,2059.8499999999926,2513.620000000003,3409.1000000000026,6351.0
stat_player_fireworks_launched,190,160,30,15.789473684210526,1.0,1.0,1.0,1.67,2.0,3.0,4.0,5.0,5.0,5.0,5.900000000000002,6.0,7.0,9.0,9.0,9.349999999999998,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.600000000000009,11.489999999999995,13.0,15.0,15.0,15.049999999999997,16.0,18.83,20.0,20.0,20.0,20.0,20.0,20.0,21.060000000000002,22.0,25.840000000000003,29.45999999999998,30.0,30.0,33.39999999999999,35.44999999999996,39.17999999999999,43.140000000000015,49.80000000000004,50.0,50.0,50.0,50.0,50.0,50.29999999999998,52.56999999999999,57.23999999999995,60.0,68.59999999999985,70.0,79.84000000000009,97.42000000000002,106.5200000000001,111.62,124.40000000000003,134.72000000000003,143.95999999999998,160.0,160.0,169.85000000000005,180.07999999999998,234.30000000000007,300.39999999999935,399.4200000000008,546.4999999999999,721.3700000000015,734.52,876.9100000000019,1062.1399999999996,1496.149999999993,2430.6,2918.4599999999846,4954.599999999998,6779.459999999987,22664.0
stat_player_excevations_treasure,351,329,22,6.267806267806268,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.5,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.5,10.0,10.500000000000028,11.0,11.0,12.0,12.0,13.0,14.5,15.0,16.0,17.0,17.0,17.0,18.0,19.0,19.0,20.0,20.5,21.0,22.0,22.0,23.0,24.0,24.5,25.0,26.0,29.0,30.0,31.0,32.0,36.0,40.0,41.0,45.5,50.0,50.0,50.0,50.0,50.0,50.0,57.0,63.5,70.0,85.5,97.0,132.5,265.0
stat_build_paintCount,254,238,16,6.299212598425196,0.0,1.0,1.0,2.0,2.120000000000001,3.0,4.0,5.0,7.0,8.0,8.3,9.830000000000002,11.0,11.89,12.420000000000002,13.949999999999996,16.0,20.0,20.0,21.0,22.6,24.0,25.320000000000007,27.190000000000005,28.0,31.25,32.0,33.0,35.68000000000001,37.36999999999999,41.0,44.0,46.96000000000001,49.0,50.0,50.0,50.0,51.0,53.0,54.0,59.400000000000006,64.72999999999999,66.25999999999999,68.78999999999999,72.0,79.85000000000001,85.0,87.0,91.0,99.97,108.5,113.03,117.56,121.09,126.10000000000002,135.3,153.72000000000003,182.62999999999994,189.21999999999994,199.26999999999998,200.0,216.27999999999975,231.57999999999996,241.51000000000013,259.3600000000001,274.7000000000001,292.94000000000005,330.0400000000001,346.5600000000013,412.71,437.69999999999993,450.66999999999996,474.19999999999993,517.8,595.8199999999999,650.5,703.6800000000001,858.5400000000001,921.72,955.7900000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1002.34,1012.0,1057.3000000000002,1260.7200000000014,1335.8500000000013,1611.4399999999994,1954.1499999999996,2240.6399999999994,2514.929999999999,3043.3399999999992,4404.209999999997,9462.0
stat_build_removeCount,1054,920,134,12.7134724857685,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.710000000000008,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,15.0,17.899999999999977,19.0,21.0,22.0,25.0,26.0,28.0,30.0,31.0,32.0,34.0,36.72999999999996,39.0,40.0,43.31999999999999,46.0,49.0,51.0,53.44,57.0,61.0,63.02999999999997,67.0,69.09000000000003,73.62,78.0,82.36000000000013,87.0,91.74000000000001,94.0,100.0,106.0,108.86000000000001,115.38999999999999,121.91999999999996,126.45000000000005,135.98000000000002,146.01999999999998,152.04000000000008,162.0,167.0,175.0,186.15999999999997,194.75999999999976,205.44000000000005,218.25,226.27999999999997,233.81000000000006,244.0,256.87,277.4000000000001,304.0,317.4599999999999,339.97,361.52,401.0999999999999,451.0,492.3100000000003,555.28,614.6799999999998,657.7,705.0,745.52,789.7400000000005,867.9199999999996,1079.8999999999987,1237.2799999999997,1493.7299999999982,1753.3200000000015,3453.17,7828.0
stat_player_hookCount,1174,1065,109,9.28449744463373,0.0,6.0,12.0,22.0,27.92,36.0,43.0,55.0,61.0,71.0,80.30000000000001,86.03,90.75999999999999,96.49000000000001,102.22000000000003,107.0,116.0,124.0,130.27999999999997,139.74,145.60000000000002,158.0,164.0,171.0,180.51999999999998,188.0,194.98000000000002,199.0,205.0,210.0,215.79999999999995,222.0,226.36,235.0,241.82000000000005,249.0,259.28,268.01,273.74,279.94000000000005,290.0,301.0,309.65999999999997,321.39,337.36,347.0,358.58000000000004,366.0,378.0,388.0,392.0,405.0,415.8800000000001,430.69000000000005,439.4200000000001,456.75000000000045,474.7600000000002,491.0,501.3399999999999,509.0,521.3999999999999,536.53,552.0,564.99,574.72,585.9000000000001,610.0,634.9100000000001,647.8400000000006,673.7399999999998,699.3999999999996,717.8299999999999,746.0,756.0,786.04,815.75,861.4000000000001,885.4200000000001,905.94,941.6700000000001,982.2000000000003,1020.3900000000003,1060.1799999999987,1106.489999999999,1162.2399999999996,1204.1999999999998,1252.34,1320.57,1384.64,1454.8200000000002,1594.2000000000003,1780.0,1872.1200000000026,2083.680000000001,2237.0999999999995,2465.949999999995,3271.3999999999996,4432.289999999994,5114.62,5509.099999999999,7501.0
stat_build_foundationCount,1105,987,118,10.678733031674208,0.0,2.040000000000001,4.0,5.0,6.0,6.0,8.239999999999995,9.0,10.320000000000007,12.0,13.0,14.0,17.0,18.0,20.0,21.0,23.0,24.0,26.0,27.75999999999999,29.80000000000001,32.0,33.879999999999995,35.0,37.0,39.0,40.0,43.0,45.0,47.15999999999997,49.0,52.0,54.0,57.0,59.0,60.0,62.44,66.0,69.0,73.0,76.60000000000002,80.0,82.0,86.0,91.75999999999999,98.0,101.0,103.0,111.0,115.96000000000004,120.0,123.0,126.0,128.24,135.0,139.0,143.0,149.27999999999997,156.0,160.36,168.39999999999998,176.43999999999994,182.0,186.51999999999998,191.0,198.0,209.91999999999996,218.68000000000006,227.72000000000003,234.0,240.79999999999995,250.83999999999992,256.76,262.91999999999996,275.9200000000001,288.0,299.0799999999999,314.0,325.0,348.1600000000001,360.20000000000005,386.24,398.0,424.5599999999995,447.36,465.4,504.0799999999996,557.1200000000003,603.8799999999997,658.5600000000001,708.6,753.64,777.6800000000001,873.6400000000003,961.52,1002.8,1056.0,1170.6399999999996,1391.7600000000039,2031.9600000000028,4501.0
stat_player_zipline_distance,444,397,47,10.585585585585585,0.0,10.86,35.86,44.16,51.44,60.0,72.74,88.0,92.19999999999999,102.0,107.30000000000001,115.72999999999999,121.0,123.59,133.10000000000002,141.8,150.64,155.31,162.48,168.02,175.0,179.06,188.92,196.78,200.32,203.0,211.0,217.61,226.08,229.0,230.9,241.66000000000003,255.27999999999997,261.57,272.24,291.09999999999997,302.0,305.90999999999997,317.34000000000003,331.08000000000004,345.20000000000005,349.0,357.06,367.96000000000004,383.27999999999986,390.0,393.78,405.21,417.91999999999996,425.14,437.5,446.93,450.36,464.37000000000006,470.8800000000001,482.65,487.32000000000005,499.02,505.88,511.37,520.6,534.69,545.0,554.0899999999999,562.04,566.9,575.76,595.6700000000001,603.24,612.67,628.1999999999999,649.4799999999996,667.8799999999999,679.39,692.92,718.0,740.48,766.0,779.54,804.6700000000003,829.6000000000005,860.3200000000002,905.8199999999999,935.38,956.36,979.8000000000002,1079.7800000000002,1155.990000000001,1290.2399999999998,1419.0199999999995,1500.0,1500.0,1500.0,1565.97,1614.7599999999989,1689.7499999999982,1771.639999999999,2042.8999999999983,2215.9199999999983,2740.349999999999,7856.0
stat_player_zipline_distanceOneGo,431,423,8,1.8561484918793503,6.0,16.9,22.0,23.0,23.0,24.0,24.8,26.0,26.0,27.0,27.0,28.0,28.6,29.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.3,34.0,34.0,35.0,35.0,35.0,36.0,36.0,36.0,37.0,38.0,39.0,39.900000000000006,40.0,51.5,59.39999999999995,63.0,64.0,67.0,68.0,70.0,70.0,71.0,72.0,73.0,74.0,74.1,75.4,76.0,76.0,77.0,77.0,77.9,78.0,78.0,78.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,82.0,82.0,83.0,83.0,83.0,84.0,84.0,84.0,84.0,84.0,84.0,85.0,85.0,85.0,85.0,86.0,86.0,86.0,86.0,87.0,87.0,87.0,88.0,89.0,89.90000000000003,90.0,91.0,91.0,112.09999999999997,152.19999999999982,174.39999999999998,698.0
stat_player_token_spend_tangaroa,371,352,19,5.121293800539084,1.0,2.0,2.0,4.0,4.800000000000001,5.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,11.800000000000004,12.0,12.0,13.0,13.0,14.0,14.0,14.700000000000003,15.0,15.0,15.0,16.0,16.0,16.900000000000006,17.0,17.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.900000000000006,20.0,20.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.599999999999994,24.0,24.0,24.0,24.400000000000006,25.0,26.0,26.0,26.0,26.899999999999977,27.0,27.0,28.0,28.0,29.0,30.0,30.80000000000001,31.0,32.0,32.900000000000006,33.0,34.0,35.0,35.0,36.0,37.0,38.0,39.0,41.0,41.0,42.60000000000002,45.0,45.0,46.0,47.0,48.0,50.0,52.0,53.0,53.89999999999998,57.200000000000045,59.0,60.0,61.39999999999998,63.0,66.10000000000002,68.79999999999995,73.5,81.0,84.89999999999998,110.19999999999993,130.80000000000007,596.0
