stat,original_count,cleaned_count,removed_count,percent_excluded,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
stat_player_boarKills,840,804,36,4.285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,15.759999999999991,16.0,19.0,21.0,22.0,23.909999999999968,27.0,34.0,42.0
stat_player_captures_bee,445,445,0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.439999999999998,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,16.0,16.0,17.0,17.0,18.0,18.439999999999998,20.0,21.0,22.0,22.200000000000045,23.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,27.0,28.0,30.0,31.0,32.0,34.0,35.0,37.24000000000001,39.68000000000001,45.120000000000005,48.0,61.0
stat_player_capturedAnimals,492,458,34,6.910569105691057,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5499999999999972,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.050000000000011,7.0,7.0,7.0,8.0,8.0,8.0,8.039999999999964,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.879999999999995,12.0,12.019999999999982,13.0,14.0,14.730000000000018,16.0,17.0,17.439999999999998,18.010000000000048,20.0,21.0,24.0,27.579999999999927,31.720000000000027,34.0,46.0
stat_player_instrumentNotes_played,242,237,5,2.066115702479339,4.0,7.0,9.719999999999999,12.08,15.0,18.8,21.0,22.520000000000003,24.0,26.959999999999994,32.2,36.0,40.92,46.0,48.0,48.4,49.76,50.120000000000005,53.0,56.52000000000001,57.0,57.559999999999995,59.92,66.56,71.0,75.0,85.36,88.16000000000003,92.0,99.51999999999998,105.0,105.95999999999998,111.52,114.64000000000003,116.24000000000001,120.39999999999998,126.96,128.32,134.72000000000003,138.04000000000002,139.4,142.27999999999997,148.23999999999998,156.88000000000002,170.04000000000002,178.60000000000002,185.12,191.92,196.28,198.64,208.0,220.36,223.16,241.6400000000001,256.88,267.8,272.0,276.52,284.91999999999996,289.63999999999976,299.6,319.4000000000001,324.64,328.68,332.08,345.0,349.0,378.12,388.48,397.5199999999999,413.4,418.68,427.5999999999999,438.56,454.9599999999998,488.0,492.08000000000004,519.44,531.9200000000003,588.2,597.8000000000001,620.4400000000014,675.0,693.68,707.4399999999998,723.9999999999999,734.8000000000001,773.4399999999998,834.08,889.1999999999998,935.8000000000001,998.3600000000007,1024.96,1071.4800000000005,1100.0,1197.5999999999992,1376.72,1529.5599999999986,1654.92,2007.1999999999944,2431.0
stat_player_fireworks_launched,190,168,22,11.578947368421053,1.0,1.0,1.0,1.0099999999999998,2.0,2.3499999999999996,3.0199999999999996,4.0,5.0,5.0,5.0,5.370000000000001,6.0,6.710000000000001,7.760000000000005,9.0,9.0,9.39,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.150000000000006,11.0,12.489999999999995,13.319999999999993,15.0,15.0,15.170000000000002,16.0,18.510000000000005,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.870000000000005,22.0,25.209999999999994,27.75999999999999,30.0,30.0,30.0,33.56,35.14999999999995,39.0,41.70999999999998,46.199999999999974,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.599999999999994,55.54000000000002,59.81999999999999,60.0,70.0,70.0,79.72000000000003,94.05999999999989,104.0,110.63,116.30000000000013,125.94,139.12000000000012,148.96000000000004,160.0,160.0,166.87999999999994,178.94000000000005,213.33999999999983,249.90000000000038,365.0
stat_player_excevations_treasure,351,346,5,1.4245014245014245,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1500000000000057,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.6499999999999915,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.950000000000017,9.0,9.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,13.449999999999989,14.900000000000006,15.0,16.0,17.0,17.0,17.150000000000006,18.0,19.0,19.0,20.0,20.399999999999977,21.0,22.0,22.0,23.0,24.0,24.100000000000023,25.0,26.0,27.90000000000009,30.0,30.349999999999966,32.0,35.25,38.69999999999999,41.0,44.200000000000045,50.0,50.0,50.0,50.0,50.0,50.0,51.5,58.99999999999994,67.59999999999991,76.69999999999976,92.65000000000003,108.0
stat_build_paintCount,254,251,3,1.1811023622047243,0.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0,8.0,8.0,9.5,11.0,11.5,12.0,13.5,16.0,19.5,20.0,20.5,22.0,23.5,24.0,26.5,28.0,31.0,32.0,33.0,34.0,37.0,41.0,43.5,46.0,49.0,50.0,50.0,50.0,50.5,52.0,53.5,58.0,62.5,66.0,67.5,71.0,75.5,84.0,86.0,90.0,95.0,102.0,110.0,114.0,118.5,122.0,128.0,137.0,158.0,185.0,192.5,200.0,205.0,227.0,234.5,247.0,262.5,278.0,300.0,332.0,376.0,414.0,440.5,454.0,481.0,524.0,604.5,659.0,710.5,865.0,923.0,958.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1002.0,1012.0,1055.0,1242.0,1317.0,1582.0,1930.0,2201.5,2403.0,2906.5,3303.0
stat_build_removeCount,1054,1012,42,3.984819734345351,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.319999999999993,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,12.0,14.0,15.0,17.0,19.0,20.0,22.0,23.0,25.0,27.0,29.0,31.0,32.0,33.0,35.0,37.0,39.0,40.94999999999999,44.0,47.0,49.0,51.0,53.5,57.0,61.0,63.0,66.94000000000005,69.0,73.0,77.0,80.0,86.0,89.60000000000002,93.0,99.2800000000002,102.92999999999995,107.0,112.0,117.25999999999999,122.0,130.44000000000005,136.0,147.69999999999993,153.80999999999995,162.91999999999996,167.05999999999995,175.27999999999997,186.25,193.44000000000005,202.8800000000001,212.58000000000004,226.0,231.80000000000007,241.82000000000016,255.0,271.39,295.48,311.35,325.0,348.71000000000015,377.7999999999995,414.78999999999996,467.69999999999993,533.01,582.48,628.8400000000001,666.3599999999997,711.2499999999997,765.2399999999998,809.4099999999991,872.8999999999999,1087.4599999999998,1241.0
stat_player_hookCount,1174,1135,39,3.321976149914821,0.0,6.0,11.68,21.019999999999996,27.0,35.7,41.03999999999999,50.0,59.72,69.06,78.0,84.0,89.0,93.42000000000002,100.0,104.0,111.0,119.78,127.0,134.0,142.0,149.14,159.0,164.82,172.0,181.5,188.84000000000003,195.18,199.52000000000004,205.0,210.0,215.08000000000004,221.88,226.0,233.68,240.0,248.0,256.58,267.0,272.26,278.0,287.88,296.28,307.62,315.0,330.3,341.0,350.96000000000004,360.6399999999999,369.0,381.0,389.0,399.72000000000025,406.02,418.0,432.0,440.2000000000004,461.38,475.0,491.05999999999995,501.4,508.74,519.2400000000001,536.0,550.0,563.1,571.8800000000001,583.7800000000001,604.36,630.4599999999999,637.8,669.28,689.0,711.2799999999997,733.9599999999998,750.0,769.2000000000002,801.1800000000001,831.04,876.4600000000002,893.0,922.6200000000002,952.0,990.5399999999994,1027.56,1076.9,1112.48,1169.3200000000002,1207.6799999999998,1253.78,1321.2000000000003,1381.7600000000002,1450.6799999999998,1582.4000000000024,1764.88,1842.6999999999991,2061.239999999998,2219.6400000000003,2400.7999999999975,2932.180000000002,3699.0
stat_build_foundationCount,1105,1086,19,1.7194570135746607,0.0,2.0,4.0,5.0,6.0,6.0,8.0,9.0,10.0,12.0,13.0,14.0,16.0,18.0,19.0,21.0,22.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,38.0,40.0,41.950000000000045,44.0,45.64999999999998,48.0,50.35000000000002,53.0,55.05000000000001,57.900000000000034,59.0,61.0,64.0,67.0,72.0,74.0,77.0,81.0,83.0,86.39999999999998,93.25,98.0,101.0,104.59999999999991,111.0,116.5,121.35000000000002,123.20000000000005,126.0,129.80000000000018,135.0,139.0,143.0,149.29999999999995,156.0,160.0,167.85000000000002,175.70000000000005,181.54999999999995,185.39999999999998,191.0,198.0,207.95000000000005,216.60000000000014,227.0,233.5,239.0,248.19999999999993,254.0,261.9,269.75,283.4000000000001,294.45000000000005,306.9000000000002,323.0,338.0,354.85,371.69999999999993,388.54999999999995,409.79999999999995,440.0,452.20000000000005,472.9000000000001,525.1999999999996,581.5499999999998,638.5,669.35,717.4000000000001,761.3000000000004,826.9999999999998,915.25,1000.0,1011.6000000000004,1095.1999999999998,1246.1500000000037,1493.0
stat_player_zipline_distance,444,441,3,0.6756756756756757,0.0,10.8,35.8,43.8,51.2,60.0,72.19999999999999,87.4,91.00000000000001,102.0,107.0,115.4,121.0,123.2,132.60000000000002,140.0,149.20000000000002,154.8,161.4,165.79999999999998,175.0,178.39999999999998,187.39999999999998,195.4,200.0,203.0,208.60000000000002,216.20000000000005,225.20000000000002,228.6,230.0,241.0,252.20000000000005,259.40000000000003,270.20000000000005,287.0,300.20000000000005,304.8,313.79999999999995,328.0,344.0,347.79999999999995,354.59999999999997,361.99999999999994,374.6,387.0,392.4,396.0,414.4,422.0,434.0,444.8,449.6,462.0,468.6,477.0000000000001,484.80000000000007,492.0,501.59999999999997,510.59999999999997,519.0,523.0,542.6,552.2,558.8000000000001,564.0,570.0000000000002,587.8000000000001,600.4000000000001,611.0,625.0,636.0,662.6,675.4,685.0000000000001,704.0,725.5999999999999,754.6000000000001,769.8,790.0000000000001,812.0,840.8000000000001,883.5999999999992,926.2,945.3999999999995,963.0,1024.999999999999,1115.8000000000004,1222.7999999999997,1359.4000000000015,1451.0,1500.0,1500.0,1503.4000000000008,1585.1999999999994,1632.0,1731.6,1882.2000000000012,2091.0,2370.4000000000015,3263.0
stat_player_zipline_distanceOneGo,431,429,2,0.46403712296983757,6.0,16.84,22.0,23.0,23.0,24.0,24.68,25.960000000000004,26.0,27.0,27.0,28.0,28.36,29.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,34.72,35.0,35.0,36.0,36.0,36.0,37.0,38.0,38.96000000000001,39.24000000000001,40.0,46.599999999999966,57.23999999999995,63.0,64.0,66.92000000000002,68.0,69.47999999999999,70.0,71.0,72.0,73.0,73.88,74.0,75.0,76.0,76.0,76.28,77.0,77.0,78.0,78.0,78.0,78.95999999999998,79.0,79.0,79.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,81.32,82.0,82.0,83.0,83.0,84.0,84.0,84.0,84.0,84.0,84.0,85.0,85.0,85.0,85.0,86.0,86.0,86.0,86.0,87.0,87.0,87.0,88.0,89.0,89.0,90.0,90.0,91.0,92.95999999999981,134.55999999999995,165.59999999999985,241.0
stat_player_token_spend_tangaroa,371,370,1,0.2695417789757413,1.0,2.0,2.0,4.0,4.76,5.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,11.660000000000004,12.0,12.0,13.0,13.0,14.0,14.0,14.489999999999995,15.0,15.0,15.0,16.0,16.0,16.63000000000001,17.0,17.0,17.700000000000003,18.0,18.0,18.0,19.0,19.0,19.0,19.53,20.0,20.0,20.0,21.0,21.0,21.669999999999987,22.0,22.0,22.0,22.0,22.120000000000005,23.810000000000002,24.0,24.0,24.0,25.0,26.0,26.0,26.0,26.329999999999984,27.0,27.0,28.0,28.0,29.0,30.0,30.159999999999997,31.0,32.0,32.23000000000002,33.0,34.0,34.30000000000001,35.0,36.0,37.0,38.0,38.75,40.44,41.0,42.0,44.50999999999999,45.0,46.0,47.0,48.0,50.0,51.299999999999955,52.339999999999975,53.02999999999997,56.0,58.410000000000025,59.10000000000002,60.0,63.0,64.34000000000003,67.85999999999996,72.10000000000002,77.96000000000004,83.93,106.72000000000003,129.0,147.0
