stat,original_count,cleaned_count,removed_count,percent_excluded,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%
total_kills,9273,9069,204,2.1999352960207053,0.0,14.0,25.439999999999998,49.0,69.0,92.60000000000002,117.0,148.0,180.76,215.0,258.20000000000005,312.0,356.6399999999999,417.3600000000001,479.0,541.0,644.04,730.24,852.9200000000001,972.6800000000001,1092.8000000000002,1234.0,1357.0,1554.12,1730.8399999999992,1893.0,2088.3200000000015,2290.0,2496.1600000000003,2757.7599999999993,3049.6,3384.600000000001,3811.08,4165.52,4572.48,4953.4,5344.52,5693.0,6115.08,6495.0,6944.0,7434.08,7960.959999999999,8565.880000000001,9008.439999999999,9596.400000000012,10000.0,10350.240000000002,10852.919999999996,11417.0,12060.0,12732.16,13409.600000000008,14035.479999999996,14613.16,15310.6,16002.640000000001,16662.44,17307.76,17941.96,18757.2,19499.120000000003,20321.0,21125.639999999992,21984.32,22862.800000000003,23753.04,24785.640000000007,25657.56,26901.439999999995,27879.4,28965.6,30056.680000000004,31291.599999999995,32699.28,34124.0,35428.44,36895.44,38323.119999999995,39786.64000000001,41501.200000000004,43255.600000000006,44900.4,47109.47999999998,49290.319999999985,51635.2,53927.44,56618.360000000015,59382.72,62380.92,66406.6000000001,70533.32,75531.99999999999,80853.48000000013,86313.84000000005,93367.59999999999,102266.27999999958,115455.12000000002,137616.03999999954,174238.2800000005
total_deaths,9256,9063,193,2.0851339671564393,0.0,14.0,37.0,55.0,80.19999999999999,110.0,136.29999999999995,174.0,216.79999999999995,262.94999999999993,310.0,362.0,411.0,472.1500000000001,531.0,614.0,694.0,796.3500000000001,899.8999999999999,998.3500000000001,1130.0,1276.0,1401.1999999999998,1554.65,1726.1999999999998,1897.25,2072.3,2289.7000000000007,2516.4,2785.0,3087.5,3348.2000000000007,3701.2,4023.7500000000005,4418.500000000002,4742.25,5100.599999999999,5457.099999999999,5842.800000000001,6315.35,6762.0,7200.8499999999985,7721.399999999999,8278.2,8721.0,9152.5,9629.6,10079.699999999999,10662.4,11229.199999999997,11838.5,12385.500000000002,13010.800000000003,13741.600000000002,14364.400000000001,14986.75,15679.800000000001,16554.399999999998,17190.1,17799.8,18607.0,19362.95,19947.1,20763.65,21494.999999999996,22497.75,23423.800000000003,24342.350000000006,25251.4,26302.149999999998,27313.0,28516.0,29790.199999999997,30917.149999999994,32128.59999999999,33210.25,34584.600000000006,36064.4,37253.30000000002,38694.15000000001,40210.0,42032.85,43810.099999999984,45883.899999999994,47925.4,49941.75,52492.5,54598.100000000006,56889.99999999999,59544.10000000001,63073.5,67010.25000000004,71311.40000000002,75788.4,82190.29999999993,88145.0,97174.59999999998,111880.60000000005,129375.19999999978,169222.1500000002
total_time_played,9271,9078,193,2.0817603279042176,0.0,1193.1,2914.0000000000005,4172.199999999999,5351.6,7078.0,8946.8,11144.000000000007,13858.000000000002,17034.0,19907.0,23573.600000000002,26833.59999999998,30424.00000000002,34355.200000000004,38394.5,43463.600000000006,49592.00000000002,55977.59999999999,64169.299999999996,72092.0,79512.49999999997,87828.00000000001,100463.6,112237.99999999994,123870.5,137896.00000000006,150696.20000000004,169505.6,186821.3,206223.0,226122.09999999998,249450.0,271813.70000000007,295581.60000000003,318238.0,346466.6,375650.7,402359.99999999994,427502.20000000007,460271.0,489236.29999999993,522763.1999999999,558913.7999999999,594731.0,627616.5,663747.4,699346.5,743551.3999999996,781927.3,823623.0,866461.9,914279.4000000001,961127.5000000005,1009025.6000000001,1055022.0,1104656.6000000006,1153398.6,1204286.3999999997,1255730.2999999998,1314430.0,1364836.8,1412185.4,1473197.0,1518980.0,1582765.0,1659590.4000000001,1734894.600000001,1804492.8,1876109.1999999988,1947137.0,2035379.0999999999,2113203.5999999996,2196651.3,2273612.0,2361787.0,2443778.7999999993,2546841.900000001,2657427.6000000006,2752710.500000001,2876821.0,3010594.3000000003,3144211.799999999,3298775.3999999994,3442183.799999997,3589492.0,3761868.0,3920132.0,4105983.6,4351780.6,4582956.0,4852058.600000003,5190799.8,5550799.700000001,5927813.399999987,6462591.5,7121545.999999983,8023761.799999999,9175271.000000006,11617910.59999998
total_wins,9265,9125,140,1.5110631408526713,0.0,5.0,11.0,19.0,26.0,35.0,46.0,60.48000000000002,71.12,85.0,101.40000000000009,121.0,138.0,159.0,177.0,200.0,229.24,263.0,304.52,348.0,403.60000000000036,459.4399999999998,521.0,594.1600000000008,669.3600000000001,744.0,849.2799999999997,954.5600000000004,1052.0,1175.12,1317.0,1443.0,1594.48,1760.2400000000007,1927.0,2117.0,2342.24,2505.0,2680.0,2849.92,3063.4000000000015,3323.7199999999993,3578.0,3817.52,4059.4799999999996,4357.6,4655.3200000000015,4923.4,5076.72,5300.36,5563.0,5872.920000000001,6157.28,6484.52,6777.56,7081.4000000000015,7408.240000000002,7724.959999999999,8085.719999999999,8459.519999999999,8750.199999999999,9084.32,9435.080000000002,9832.0,10206.0,10572.600000000002,10987.440000000004,11455.880000000001,11900.640000000003,12376.64,12899.799999999996,13435.439999999999,14068.48,14564.200000000003,15146.72,15682.0,16217.760000000002,16827.68,17500.440000000002,18219.720000000005,18955.2,19690.88,20520.99999999999,21349.96,22406.55999999998,23336.799999999996,24483.2,25812.08,27156.6,28499.880000000026,29924.200000000004,31568.15999999999,33160.0,35366.200000000004,37845.84,40555.39999999997,43998.44,48648.56,56304.239999999976,68487.4400000001
total_kills_headshot,9250,8964,286,3.091891891891892,0.0,6.0,12.0,20.0,27.0,37.0,47.0,59.430000000000064,72.0,86.0,101.0,124.0,144.0,164.0,186.86000000000013,211.69999999999982,241.83999999999992,262.0,302.0,345.30999999999995,385.8000000000002,433.28999999999996,479.78,527.27,573.0,643.5,713.0,784.0,866.0,950.21,1051.3999999999996,1144.0,1263.6799999999998,1367.5100000000002,1486.3200000000006,1622.2999999999993,1739.6399999999999,1880.0,2014.62,2148.4400000000005,2303.800000000001,2467.0899999999997,2644.74,2817.0,2999.56,3151.1000000000004,3359.0,3531.0,3741.039999999999,3990.01,4195.5,4427.0,4681.440000000001,4933.97,5158.92,5405.9000000000015,5659.880000000001,5906.929999999999,6196.1,6522.279999999999,6838.4,7098.340000000002,7423.14,7730.87,8096.36,8413.85,8791.34,9182.66,9643.640000000001,10087.669999999996,10515.499999999989,10962.16,11411.0,11872.079999999998,12396.560000000001,12960.25,13529.679999999998,14123.380000000003,14811.100000000002,15336.42,16058.200000000004,16939.140000000003,17672.979999999992,18618.0,19649.8,20737.65,21688.960000000006,22679.82,24006.36,25416.59000000001,26967.300000000017,29056.31,31053.0,33282.85,35984.679999999986,39418.04999999999,44440.35999999999,50590.11000000006,58708.040000000045,75499.16
total_shots_hit,9023,8878,145,1.6070043222874875,0.0,29.0,70.88,133.65999999999997,205.0,286.1,370.31999999999994,447.5400000000001,543.76,659.98,785.2,921.8399999999999,1083.9199999999996,1262.8600000000001,1490.2400000000005,1722.3,1990.0,2346.44,2656.6800000000003,2932.0,3365.600000000001,3732.62,4207.84,4627.36,5136.0,5808.5,6331.920000000003,7002.9400000000005,7720.040000000006,8563.519999999999,9467.799999999996,10327.28,11403.439999999999,12436.78,13683.48,14833.999999999996,16356.0,17604.659999999996,18730.52,19994.739999999998,21694.400000000005,23154.579999999998,24785.799999999996,26484.24,28167.519999999997,29875.9,31439.079999999994,33249.740000000005,35374.43999999997,37122.05999999999,38996.0,40679.18000000001,42916.40000000001,44724.6,46851.520000000004,49022.10000000001,51283.200000000004,53465.8,55677.07999999998,58046.979999999996,60431.0,63022.04,65354.16,67463.3,69777.76,72650.7,75097.80000000002,78406.44000000003,81436.44,84639.21999999999,88213.59999999999,91559.58,95218.08,98810.83999999997,103154.08,106786.5,110817.04000000001,114254.36000000002,118808.28,123194.84,128718.40000000001,133194.26000000004,139523.48,145092.91999999998,150913.55999999997,157540.09999999998,165059.68000000002,172911.26,181811.11999999994,192107.16,202698.4,215028.90000000002,227799.79999999996,241757.68000000005,256407.88000000003,279834.0999999998,304729.2399999999,333970.7,380280.6,488632.7600000063
total_shots_fired,9265,9118,147,1.5866162978953051,0.0,309.84000000000003,840.6800000000001,1333.92,1772.3600000000001,2319.4,2924.4000000000005,3558.92,4373.56,5349.04,6332.000000000002,7180.12,8171.68,9588.159999999998,11054.2,12504.4,14167.68,16186.960000000005,18167.16,20156.320000000003,22506.600000000006,25347.15999999999,28532.239999999998,31374.08,33848.840000000004,37149.0,40768.24,45410.24000000001,49845.56,54884.32,60427.8,65992.48000000003,71774.0,77973.32,84222.56000000003,91070.19999999997,98507.08,105685.31999999996,113883.92000000003,121360.08,131799.6,138590.19999999998,147352.8,157165.88,166172.11999999997,174338.0,185311.80000000013,195163.96,206145.60000000003,216991.91999999998,228497.0,238875.48000000004,250467.15999999997,260036.48,271031.7200000001,281506.4000000001,293855.08,304763.27999999997,317084.96,333212.47999999986,347427.79999999993,363013.8,377678.4,394229.07999999996,407011.88,419124.60000000003,433888.0800000001,450887.4800000001,466143.84,484178.51999999996,502470.6,522529.4399999998,543794.64,566275.92,587486.36,609250.0,631015.4400000001,652406.12,679781.08,703526.56,733714.6,764430.2000000001,795630.2799999999,826293.48,866232.7199999999,901834.6,939021.4,977480.3600000003,1025247.24,1083170.1600000004,1135054.4000000001,1203817.8799999997,1285126.4800000004,1367429.28,1468118.7999999998,1579499.1999999995,1729669.4000000013,1931866.48,2143038.799999996,2738981.5600000075
total_rounds_played,9258,9121,137,1.479801252970404,0.0,10.0,24.140000000000015,39.0,52.0,68.0,90.0,115.0,138.0,166.0,195.0,235.26999999999998,270.8399999999999,303.0,346.0,392.64999999999986,444.1200000000001,507.0,582.26,648.6599999999999,742.4000000000001,861.0,968.0,1102.1100000000001,1248.0399999999995,1403.5,1578.0,1769.0,1951.8400000000001,2139.5899999999992,2395.4999999999995,2704.67,2976.2400000000002,3249.81,3572.38,3883.0,4236.08,4613.360000000001,4959.0,5314.6900000000005,5662.800000000001,6077.37,6456.9400000000005,6954.689999999995,7501.48,7977.650000000001,8473.0,9052.11,9561.239999999998,10155.93,10710.0,11263.769999999997,11813.28,12423.470000000001,13091.340000000002,13799.7,14438.92,15073.98,15684.299999999997,16366.670000000002,17041.0,17658.469999999994,18447.02,19206.82,19828.880000000005,20574.0,21512.239999999998,22382.23000000001,23231.600000000002,24187.96,25121.6,26270.35,27532.12,28654.07999999999,29715.36,30896.25,32026.679999999986,33207.23,34375.44,35654.03,37146.0,38499.85,40304.53999999999,42184.31,43957.240000000005,45805.049999999996,48131.679999999986,50981.03,53488.27999999999,55962.60999999993,59082.9,62159.53000000001,65044.840000000004,69524.62000000001,73840.9,79978.45,87662.39999999995,96259.26999999976,110310.14000000006,132604.59000000008
total_matches_won,9086,8921,165,1.8159806295399514,0.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,12.0,14.0,16.0,18.0,20.0,23.0,25.0,29.0,32.0,37.0,41.0,44.0,49.0,54.0,59.0,65.0,72.0,77.0,84.0,92.0,100.0,109.0,117.0,126.75,136.0,145.0,154.0,165.0,173.0,183.0,194.0,204.0,215.0,227.0,238.0,250.0,263.0,274.0,287.0,301.0,314.1999999999998,329.0,342.0,358.0,372.0,387.0,401.0,417.0,434.0,449.0,468.0,484.0,502.40000000000055,521.25,540.0,561.0,578.0,598.6499999999996,623.0,644.0,668.0,692.0,720.0,746.0,774.6000000000004,800.0,835.0,871.1500000000005,902.0,935.8500000000004,974.0,1010.0,1049.0,1086.0,1133.0,1206.8999999999996,1267.0,1327.6500000000005,1393.5,1462.0,1562.0,1651.050000000001,1782.8999999999996,1903.5,2077.800000000001,2378.6999999999935,2711.099999999995,3647.3499999999967
